"fips","year","percent_unemployed"
16005,"2009",7.8
16005,"2010",8.0
16005,"2011",7.5
16005,"2012",6.9
16005,"2013",5.9
16005,"2014",4.5
16005,"2015",4.0
16007,"2007",2.3
16007,"2008",3.3
16007,"2009",5.9
16007,"2010",7.4
16007,"2011",6.1
16007,"2012",5.6
16007,"2013",5.2
16007,"2014",4.5
16007,"2015",4.4
16009,"2007",6.2
16009,"2008",10.1
16009,"2009",15.0
16009,"2010",13.6
16009,"2011",13.3
16009,"2012",12.2
16009,"2013",10.1
16009,"2014",8.1
16009,"2015",6.6
16011,"2007",2.7
16011,"2008",4.0
16011,"2009",6.6
16011,"2010",7.2
16011,"2011",7.1
16011,"2012",6.4
16011,"2013",5.9
16011,"2014",4.5
16011,"2015",4.1
16013,"2007",2.3
16013,"2008",3.9
16013,"2009",8.4
16013,"2010",9.6
16013,"2011",8.7
16013,"2012",7.0
16013,"2013",5.7
16013,"2014",4.5
16013,"2015",3.5
16015,"2007",3.4
16015,"2008",6.0
16015,"2009",9.0
16015,"2010",10.6
16015,"2011",10.2
16015,"2012",9.5
16015,"2013",8.1
16015,"2014",6.5
16015,"2015",6.2
16017,"2007",3.9
16017,"2008",6.6
16017,"2009",11.1
16017,"2010",12.9
16017,"2011",12.4
16017,"2012",10.5
16017,"2013",8.8
16017,"2014",7.1
16017,"2015",5.9
16019,"2007",2.2
16019,"2008",3.6
16019,"2009",6.4
16019,"2010",7.0
16019,"2011",6.9
16019,"2012",6.3
16019,"2013",5.5
16019,"2014",4.2
16019,"2015",3.4
16021,"2007",6.2
16021,"2008",8.8
16021,"2009",13.6
16021,"2010",13.4
16021,"2011",11.6
16021,"2012",9.4
16021,"2013",8.0
16021,"2014",6.0
16021,"2015",5.4
16023,"2007",2.5
16023,"2008",4.3
16023,"2009",5.7
16023,"2010",7.2
16023,"2011",8.2
16023,"2012",8.2
16023,"2013",6.9
16023,"2014",5.4
16023,"2015",4.3
16025,"2007",2.6
16025,"2008",4.4
16025,"2009",10.5
16025,"2010",12.8
16025,"2011",12.4
16025,"2012",9.1
16025,"2013",6.5
16025,"2014",5.4
16025,"2015",3.6
16027,"2007",3.7
16027,"2008",6.5
16027,"2009",11.3
16027,"2010",11.3
16027,"2011",10.6
16027,"2012",9.1
16027,"2013",7.6
16027,"2014",5.9
16027,"2015",4.9
16029,"2007",2.9
16029,"2008",3.7
16029,"2009",6.7
16029,"2010",7.8
16029,"2011",7.5
16029,"2012",6.1
16029,"2013",5.3
16029,"2014",4.2
16029,"2015",4.2
16031,"2007",3.2
16031,"2008",3.9
16031,"2009",6.0
16031,"2010",7.1
16031,"2011",6.6
16031,"2012",5.8
16031,"2013",5.3
16031,"2014",4.2
16031,"2015",3.3
16033,"2007",2.3
16033,"2008",3.5
16033,"2009",6.0
16033,"2010",9.3
16033,"2011",8.9
16033,"2012",7.8
16033,"2013",6.4
16033,"2014",4.7
16033,"2015",3.7
16035,"2007",7.5
16035,"2008",11.0
16035,"2009",14.8
16035,"2010",14.6
16035,"2011",13.7
16035,"2012",12.6
16035,"2013",11.4
16035,"2014",9.3
16035,"2015",8.0
16037,"2007",3.4
16037,"2008",4.6
16037,"2009",6.1
16037,"2010",8.2
16037,"2011",8.0
16037,"2012",8.1
16037,"2013",8.4
16037,"2014",6.9
16037,"2015",6.6
16039,"2007",3.9
16039,"2008",5.7
16039,"2009",8.5
16039,"2010",8.6
16039,"2011",8.3
16039,"2012",7.6
16039,"2013",6.8
16039,"2014",5.2
16039,"2015",4.7
16041,"2007",2.2
16041,"2008",3.4
16041,"2009",5.5
16041,"2010",5.3
16041,"2011",5.4
16041,"2012",4.6
16041,"2013",4.2
16041,"2014",3.4
16041,"2015",3.1
16043,"2007",3.3
16043,"2008",5.0
16043,"2009",8.9
16043,"2010",8.7
16043,"2011",7.7
16043,"2012",6.2
16043,"2013",5.3
16043,"2014",4.0
16043,"2015",3.6
16045,"2007",3.8
16045,"2008",7.1
16045,"2009",11.7
16045,"2010",11.4
16045,"2011",10.8
16045,"2012",9.4
16045,"2013",7.9
16045,"2014",5.9
16045,"2015",5.1
16047,"2007",2.2
16047,"2008",3.5
16047,"2009",6.2
16047,"2010",7.5
16047,"2011",6.8
16047,"2012",5.7
16047,"2013",4.9
16047,"2014",4.0
16047,"2015",3.4
16049,"2007",5.1
16049,"2008",7.6
16049,"2009",11.1
16049,"2010",12.5
16049,"2011",12.3
16049,"2012",11.0
16049,"2013",10.0
16049,"2014",7.4
16049,"2015",6.1
16051,"2007",2.5
16051,"2008",3.8
16051,"2009",7.0
16051,"2010",7.1
16051,"2011",6.9
16051,"2012",6.2
16051,"2013",5.1
16051,"2014",4.0
16051,"2015",3.4
16053,"2007",2.9
16053,"2008",4.3
16053,"2009",7.1
16053,"2010",8.0
16053,"2011",7.5
16053,"2012",6.4
16053,"2013",5.3
16053,"2014",4.0
16053,"2015",3.3
16055,"2007",3.4
16055,"2008",5.8
16055,"2009",10.1
16055,"2010",10.9
16055,"2011",10.1
16055,"2012",8.8
16055,"2013",7.3
16055,"2014",5.8
16055,"2015",5.0
16057,"2007",2.8
16057,"2008",4.2
16057,"2009",6.8
16057,"2010",6.6
16057,"2011",6.3
16057,"2012",5.8
16057,"2013",4.9
16057,"2014",4.0
16057,"2015",3.5
16059,"2007",4.6
16059,"2008",6.9
16059,"2009",9.0
16059,"2010",10.2
16059,"2011",10.3
16059,"2012",9.9
16059,"2013",9.4
16059,"2014",7.8
16059,"2015",7.0
16061,"2007",2.6
16061,"2008",3.9
16061,"2009",6.1
16061,"2010",6.7
16061,"2011",6.2
16061,"2012",5.4
16061,"2013",5.0
16061,"2014",4.6
16061,"2015",6.0
16063,"2007",3.5
16063,"2008",5.6
16063,"2009",12.0
16063,"2010",13.1
16063,"2011",11.9
16063,"2012",9.2
16063,"2013",7.6
16063,"2014",5.7
16063,"2015",4.4
16065,"2007",2.2
16065,"2008",3.6
16065,"2009",6.1
16065,"2010",5.4
16065,"2011",5.3
16065,"2012",4.6
16065,"2013",4.1
16065,"2014",3.2
16065,"2015",2.7
16067,"2007",3.9
16067,"2008",4.6
16067,"2009",6.7
16067,"2010",7.4
16067,"2011",7.0
16067,"2012",6.1
16067,"2013",5.6
16067,"2014",4.6
16067,"2015",3.7
16069,"2007",3.0
16069,"2008",4.6
16069,"2009",6.8
16069,"2010",6.7
16069,"2011",6.4
16069,"2012",5.8
16069,"2013",5.0
16069,"2014",4.1
16069,"2015",3.7
16071,"2007",1.8
16071,"2008",3.5
16071,"2009",6.3
16071,"2010",6.0
16071,"2011",5.8
16071,"2012",4.9
16071,"2013",4.3
16071,"2014",3.8
16071,"2015",3.5
16073,"2007",1.9
16073,"2008",3.1
16073,"2009",4.5
16073,"2010",4.2
16073,"2011",4.3
16073,"2012",4.2
16073,"2013",3.9
16073,"2014",3.7
16073,"2015",4.6
16075,"2007",4.2
16075,"2008",6.0
16075,"2009",9.9
16075,"2010",9.7
16075,"2011",9.0
16075,"2012",7.9
16075,"2013",6.5
16075,"2014",5.6
16075,"2015",4.9
16077,"2007",4.0
16077,"2008",5.3
16077,"2009",8.1
16077,"2010",9.2
16077,"2011",8.8
16077,"2012",7.8
16077,"2013",6.6
16077,"2014",4.8
16077,"2015",4.6
16079,"2007",5.3
16079,"2008",8.4
16079,"2009",14.1
16079,"2010",15.9
16079,"2011",14.5
16079,"2012",13.1
16079,"2013",12.2
16079,"2014",9.9
16079,"2015",7.7
16081,"2007",1.7
16081,"2008",2.9
16081,"2009",6.9
16081,"2010",7.9
16081,"2011",6.7
16081,"2012",5.9
16081,"2013",5.0
16081,"2014",4.0
16081,"2015",3.4
16083,"2007",2.8
16083,"2008",4.1
16083,"2009",7.0
16083,"2010",8.5
16083,"2011",7.9
16083,"2012",6.9
16083,"2013",5.7
16083,"2014",4.3
16083,"2015",3.6
16085,"2007",4.2
16085,"2008",9.0
16085,"2009",14.4
16085,"2010",15.7
16085,"2011",14.1
16085,"2012",11.2
16085,"2013",10.3
16085,"2014",7.5
16085,"2015",6.1
16087,"2007",4.2
16087,"2008",5.8
16087,"2009",9.9
16087,"2010",10.3
16087,"2011",9.8
16087,"2012",8.4
16087,"2013",7.4
16087,"2014",6.6
16087,"2015",5.7
17000,"2007",5.0
17000,"2008",6.3
17000,"2009",10.2
17000,"2010",10.4
17000,"2011",9.7
17000,"2012",9.0
17000,"2013",9.1
17000,"2014",7.1
17000,"2015",5.9
17001,"2007",3.9
17001,"2008",4.8
17001,"2009",7.3
17001,"2010",7.7
17001,"2011",6.9
17001,"2012",6.5
17001,"2013",6.8
17001,"2014",5.3
17001,"2015",5.0
17003,"2007",8.2
17003,"2008",9.5
17003,"2009",12.3
17003,"2010",11.8
17003,"2011",12.9
17003,"2012",11.9
17003,"2013",12.7
17003,"2014",10.5
17003,"2015",8.6
17005,"2007",5.1
17005,"2008",6.6
17005,"2009",9.9
17005,"2010",9.9
17005,"2011",9.2
17005,"2012",8.8
17005,"2013",8.6
17005,"2014",6.5
17005,"2015",5.3
17007,"2007",6.5
17007,"2008",9.3
17007,"2009",15.4
17007,"2010",13.8
17007,"2011",11.8
17007,"2012",10.4
17007,"2013",10.2
17007,"2014",7.8
17007,"2015",6.6
17009,"2007",2.7
17009,"2008",3.8
17009,"2009",4.5
17009,"2010",7.0
17009,"2011",6.2
17009,"2012",6.0
17009,"2013",6.2
17009,"2014",4.2
17009,"2015",3.7
17011,"2007",4.8
17011,"2008",6.1
17011,"2009",10.5
17011,"2010",10.7
17011,"2011",9.8
17011,"2012",9.1
17011,"2013",9.1
17011,"2014",7.2
17011,"2015",6.5
17013,"2007",6.6
17013,"2008",7.2
17013,"2009",10.0
17013,"2010",10.2
17013,"2011",9.9
17013,"2012",10.0
17013,"2013",9.9
17013,"2014",8.3
17013,"2015",6.8
17015,"2007",5.0
17015,"2008",6.5
17015,"2009",10.9
17015,"2010",10.4
17015,"2011",9.0
17015,"2012",8.1
17015,"2013",8.0
17015,"2014",6.4
17015,"2015",5.5
17017,"2007",4.3
17017,"2008",5.3
17017,"2009",6.9
17017,"2010",8.2
17017,"2011",8.1
17017,"2012",8.4
17017,"2013",9.1
17017,"2014",6.8
17017,"2015",5.7
17019,"2007",4.2
17019,"2008",5.5
17019,"2009",8.3
17019,"2010",8.2
17019,"2011",7.8
17019,"2012",7.3
17019,"2013",7.5
17019,"2014",6.0
17019,"2015",5.2
17021,"2007",5.0
17021,"2008",6.5
17021,"2009",10.0
17021,"2010",10.0
17021,"2011",9.5
17021,"2012",9.2
17021,"2013",9.7
17021,"2014",7.5
17021,"2015",6.6
17023,"2007",5.5
17023,"2008",7.9
17023,"2009",13.1
17023,"2010",11.7
17023,"2011",10.4
17023,"2012",9.5
17023,"2013",9.4
17023,"2014",7.1
17023,"2015",6.3
17025,"2007",5.5
17025,"2008",7.2
17025,"2009",12.6
17025,"2010",11.2
17025,"2011",10.6
17025,"2012",9.6
17025,"2013",10.0
17025,"2014",7.9
17025,"2015",7.1
17027,"2007",4.7
17027,"2008",6.1
17027,"2009",8.5
17027,"2010",7.3
17027,"2011",6.7
17027,"2012",6.6
17027,"2013",6.8
17027,"2014",5.4
17027,"2015",4.5
17029,"2007",4.3
17029,"2008",6.1
17029,"2009",9.1
17029,"2010",9.8
17029,"2011",9.4
17029,"2012",8.7
17029,"2013",8.8
17029,"2014",6.7
17029,"2015",6.2
17031,"2007",5.3
17031,"2008",6.4
17031,"2009",10.5
17031,"2010",10.9
17031,"2011",10.5
17031,"2012",9.7
17031,"2013",9.7
17031,"2014",7.5
17031,"2015",6.1
17033,"2007",5.4
17033,"2008",6.5
17033,"2009",9.9
17033,"2010",8.5
17033,"2011",7.3
17033,"2012",7.7
17033,"2013",8.4
17033,"2014",6.4
17033,"2015",6.0
17035,"2007",5.0
17035,"2008",7.1
17035,"2009",9.8
17035,"2010",9.1
17035,"2011",8.6
17035,"2012",7.7
17035,"2013",7.9
17035,"2014",5.9
17035,"2015",5.4
17037,"2007",4.3
17037,"2008",5.8
17037,"2009",10.0
17037,"2010",10.5
17037,"2011",9.3
17037,"2012",8.4
17037,"2013",8.2
17037,"2014",6.5
17037,"2015",5.6
17039,"2007",4.8
17039,"2008",5.9
17039,"2009",8.5
17039,"2010",8.6
17039,"2011",8.4
17039,"2012",7.9
17039,"2013",8.3
17039,"2014",6.5
17039,"2015",5.6
17041,"2007",4.2
17041,"2008",5.8
17041,"2009",8.7
17041,"2010",8.8
17041,"2011",8.2
17041,"2012",7.2
17041,"2013",7.0
17041,"2014",5.8
17041,"2015",5.0
17043,"2007",3.9
17043,"2008",5.0
17043,"2009",8.6
17043,"2010",8.9
17043,"2011",8.2
17043,"2012",7.5
17043,"2013",7.4
17043,"2014",5.7
17043,"2015",4.7
17045,"2007",5.1
17045,"2008",6.9
17045,"2009",10.3
17045,"2010",11.2
17045,"2011",10.5
17045,"2012",9.6
17045,"2013",9.5
17045,"2014",7.1
17045,"2015",6.4
17047,"2007",4.9
17047,"2008",6.3
17047,"2009",9.1
17047,"2010",8.7
17047,"2011",8.1
17047,"2012",7.8
17047,"2013",8.6
17047,"2014",6.7
17047,"2015",6.0
17049,"2007",4.0
17049,"2008",5.5
17049,"2009",8.0
17049,"2010",7.8
17049,"2011",6.8
17049,"2012",6.5
17049,"2013",6.9
17049,"2014",5.5
17049,"2015",4.9
17051,"2007",6.2
17051,"2008",7.8
17051,"2009",11.0
17051,"2010",10.4
17051,"2011",9.4
17051,"2012",9.0
17051,"2013",9.3
17051,"2014",7.4
17051,"2015",6.5
17053,"2007",4.9
17053,"2008",6.1
17053,"2009",10.0
17053,"2010",9.4
17053,"2011",8.7
17053,"2012",7.6
17053,"2013",7.6
17053,"2014",6.0
17053,"2015",5.4
17055,"2007",7.8
17055,"2008",9.2
17055,"2009",13.0
17055,"2010",12.3
17055,"2011",11.2
17055,"2012",10.6
17055,"2013",11.9
17055,"2014",9.2
17055,"2015",8.2
17057,"2007",5.3
17057,"2008",6.5
17057,"2009",11.4
17057,"2010",11.7
17057,"2011",10.5
17057,"2012",9.8
17057,"2013",10.9
17057,"2014",8.5
17057,"2015",7.7
17059,"2007",6.2
17059,"2008",8.0
17059,"2009",10.0
17059,"2010",9.6
17059,"2011",8.9
17059,"2012",8.3
17059,"2013",9.5
17059,"2014",7.1
17059,"2015",6.9
17061,"2007",5.0
17061,"2008",6.0
17061,"2009",8.4
17061,"2010",9.3
17061,"2011",8.8
17061,"2012",8.4
17061,"2013",8.7
17061,"2014",6.8
17061,"2015",6.2
17063,"2007",5.7
17063,"2008",7.2
17063,"2009",12.2
17063,"2010",13.2
17063,"2011",12.7
17063,"2012",11.4
17063,"2013",11.6
17063,"2014",8.7
17063,"2015",6.8
17065,"2007",5.6
17065,"2008",6.8
17065,"2009",9.4
17065,"2010",9.4
17065,"2011",8.6
17065,"2012",7.9
17065,"2013",7.7
17065,"2014",5.8
17065,"2015",5.3
17067,"2007",5.4
17067,"2008",6.8
17067,"2009",11.1
17067,"2010",10.6
17067,"2011",9.2
17067,"2012",8.3
17067,"2013",8.6
17067,"2014",6.5
17067,"2015",6.4
17069,"2007",8.1
17069,"2008",9.2
17069,"2009",11.0
17069,"2010",11.0
17069,"2011",10.8
17069,"2012",10.2
17069,"2013",11.2
17069,"2014",8.6
17069,"2015",8.2
17071,"2007",5.3
17071,"2008",7.2
17071,"2009",9.6
17071,"2010",9.3
17071,"2011",8.0
17071,"2012",7.9
17071,"2013",7.9
17071,"2014",6.2
17071,"2015",5.9
17073,"2007",4.8
17073,"2008",6.0
17073,"2009",9.2
17073,"2010",9.1
17073,"2011",7.9
17073,"2012",7.4
17073,"2013",7.8
17073,"2014",6.6
17073,"2015",6.2
17075,"2007",5.0
17075,"2008",6.6
17075,"2009",9.6
17075,"2010",10.0
17075,"2011",9.2
17075,"2012",8.4
17075,"2013",8.5
17075,"2014",6.3
17075,"2015",5.7
17077,"2007",4.6
17077,"2008",5.6
17077,"2009",7.3
17077,"2010",8.2
17077,"2011",8.0
17077,"2012",7.7
17077,"2013",8.0
17077,"2014",6.4
17077,"2015",5.6
17079,"2007",5.1
17079,"2008",6.5
17079,"2009",9.2
17079,"2010",9.0
17079,"2011",7.9
17079,"2012",7.7
17079,"2013",8.1
17079,"2014",6.4
17079,"2015",6.3
17081,"2007",4.9
17081,"2008",6.2
17081,"2009",9.6
17081,"2010",10.2
17081,"2011",9.3
17081,"2012",9.1
17081,"2013",9.6
17081,"2014",7.4
17081,"2015",6.8
17083,"2007",5.4
17083,"2008",6.3
17083,"2009",9.4
17083,"2010",9.1
17083,"2011",8.9
17083,"2012",8.9
17083,"2013",9.0
17083,"2014",7.1
17083,"2015",6.3
17085,"2007",4.0
17085,"2008",5.5
17085,"2009",9.0
17085,"2010",8.9
17085,"2011",7.9
17085,"2012",7.5
17085,"2013",7.7
17085,"2014",6.1
17085,"2015",5.5
17087,"2007",6.3
17087,"2008",8.0
17087,"2009",10.5
17087,"2010",12.3
17087,"2011",11.7
17087,"2012",11.6
17087,"2013",12.4
17087,"2014",9.5
17087,"2015",8.6
17089,"2007",4.5
17089,"2008",6.0
17089,"2009",10.5
17089,"2010",11.0
17089,"2011",9.8
17089,"2012",8.8
17089,"2013",8.7
17089,"2014",6.8
17089,"2015",5.8
17091,"2007",6.3
17091,"2008",8.3
17091,"2009",12.2
17091,"2010",12.3
17091,"2011",11.4
17091,"2012",10.3
17091,"2013",10.4
17091,"2014",7.9
17091,"2015",6.8
17093,"2007",4.3
17093,"2008",5.8
17093,"2009",10.1
17093,"2010",10.2
17093,"2011",9.3
17093,"2012",8.4
17093,"2013",8.4
17093,"2014",6.4
17093,"2015",5.1
17095,"2007",5.0
17095,"2008",6.4
17095,"2009",9.6
17095,"2010",9.6
17095,"2011",8.8
17095,"2012",8.3
17095,"2013",8.9
17095,"2014",6.9
17095,"2015",6.2
17097,"2007",4.8
17097,"2008",6.4
17097,"2009",9.8
17097,"2010",9.8
17097,"2011",8.8
17097,"2012",8.0
17097,"2013",7.9
17097,"2014",6.4
17097,"2015",5.5
17099,"2007",5.9
17099,"2008",7.7
17099,"2009",12.2
17099,"2010",12.0
17099,"2011",10.7
17099,"2012",10.0
17099,"2013",10.4
17099,"2014",8.1
17099,"2015",7.0
17101,"2007",4.8
17101,"2008",7.3
17101,"2009",10.0
17101,"2010",10.7
17101,"2011",10.6
17101,"2012",10.0
17101,"2013",10.2
17101,"2014",7.6
17101,"2015",7.1
17103,"2007",5.0
17103,"2008",6.8
17103,"2009",10.5
17103,"2010",10.1
17103,"2011",9.1
17103,"2012",8.3
17103,"2013",8.1
17103,"2014",6.2
17103,"2015",5.4
17105,"2007",4.4
17105,"2008",5.8
17105,"2009",10.3
17105,"2010",9.9
17105,"2011",8.4
17105,"2012",7.7
17105,"2013",8.1
17105,"2014",6.3
17105,"2015",5.5
17107,"2007",4.8
17107,"2008",6.6
17107,"2009",9.3
17107,"2010",8.7
17107,"2011",7.8
17107,"2012",7.4
17107,"2013",8.1
17107,"2014",6.4
17107,"2015",5.5
17109,"2007",4.2
17109,"2008",5.4
17109,"2009",8.6
17109,"2010",8.6
17109,"2011",7.9
17109,"2012",7.6
17109,"2013",8.4
17109,"2014",6.8
17109,"2015",6.3
17111,"2007",4.3
17111,"2008",5.8
17111,"2009",9.8
17111,"2010",10.5
17111,"2011",9.9
17111,"2012",9.0
17111,"2013",8.7
17111,"2014",6.6
17111,"2015",5.3
17113,"2007",3.7
17113,"2008",4.9
17113,"2009",7.2
17113,"2010",7.1
17113,"2011",6.6
17113,"2012",6.4
17113,"2013",6.6
17113,"2014",5.4
17113,"2015",4.9
17115,"2007",5.6
17115,"2008",6.8
17115,"2009",11.5
17115,"2010",11.2
17115,"2011",10.0
17115,"2012",9.9
17115,"2013",11.4
17115,"2014",8.5
17115,"2015",7.1
17117,"2007",5.9
17117,"2008",7.4
17117,"2009",10.6
17117,"2010",10.3
17117,"2011",9.7
17117,"2012",9.4
17117,"2013",9.5
17117,"2014",7.4
17117,"2015",6.3
17119,"2007",5.3
17119,"2008",6.4
17119,"2009",10.2
17119,"2010",9.8
17119,"2011",8.9
17119,"2012",8.8
17119,"2013",8.9
17119,"2014",7.0
17119,"2015",6.1
17121,"2007",6.3
17121,"2008",8.2
17121,"2009",11.9
17121,"2010",10.8
17121,"2011",10.0
17121,"2012",9.7
17121,"2013",10.1
17121,"2014",7.6
17121,"2015",6.9
17123,"2007",4.3
17123,"2008",5.4
17123,"2009",10.5
17123,"2010",10.2
17123,"2011",8.8
17123,"2012",8.1
17123,"2013",9.0
17123,"2014",6.8
17123,"2015",6.7
17125,"2007",6.5
17125,"2008",7.8
17125,"2009",12.3
17125,"2010",12.3
17125,"2011",10.6
17125,"2012",10.0
17125,"2013",11.0
17125,"2014",8.5
17125,"2015",7.2
17127,"2007",5.6
17127,"2008",7.0
17127,"2009",9.0
17127,"2010",9.5
17127,"2011",8.9
17127,"2012",9.6
17127,"2013",9.9
17127,"2014",8.0
17127,"2015",7.4
17129,"2007",4.4
17129,"2008",5.5
17129,"2009",7.4
17129,"2010",7.5
17129,"2011",7.2
17129,"2012",6.9
17129,"2013",7.1
17129,"2014",5.6
17129,"2015",4.8
17131,"2007",5.4
17131,"2008",6.7
17131,"2009",10.3
17131,"2010",10.0
17131,"2011",8.3
17131,"2012",7.7
17131,"2013",7.9
17131,"2014",7.0
17131,"2015",6.2
17133,"2007",4.2
17133,"2008",5.2
17133,"2009",7.8
17133,"2010",7.3
17133,"2011",6.7
17133,"2012",6.7
17133,"2013",6.7
17133,"2014",5.3
17133,"2015",4.4
17135,"2007",6.5
17135,"2008",8.5
17135,"2009",11.9
17135,"2010",12.3
17135,"2011",11.9
17135,"2012",11.1
17135,"2013",11.0
17135,"2014",8.7
17135,"2015",7.7
17137,"2007",4.9
17137,"2008",6.0
17137,"2009",8.1
17137,"2010",8.5
17137,"2011",8.1
17137,"2012",7.7
17137,"2013",7.9
17137,"2014",5.9
17137,"2015",5.1
17139,"2007",3.6
17139,"2008",5.1
17139,"2009",8.7
17139,"2010",8.6
17139,"2011",7.7
17139,"2012",7.1
17139,"2013",7.3
17139,"2014",5.4
17139,"2015",4.4
17141,"2007",5.5
17141,"2008",7.7
17141,"2009",12.5
17141,"2010",12.4
17141,"2011",11.4
17141,"2012",10.0
17141,"2013",9.9
17141,"2014",7.4
17141,"2015",6.2
17143,"2007",4.6
17143,"2008",5.7
17143,"2009",11.0
17143,"2010",10.5
17143,"2011",9.2
17143,"2012",8.3
17143,"2013",9.7
17143,"2014",7.6
17143,"2015",6.9
17145,"2007",8.2
17145,"2008",9.5
17145,"2009",12.0
17145,"2010",11.1
17145,"2011",10.2
17145,"2012",10.6
17145,"2013",11.1
17145,"2014",8.4
17145,"2015",7.2
17147,"2007",3.8
17147,"2008",4.9
17147,"2009",8.0
17147,"2010",7.8
17147,"2011",7.0
17147,"2012",6.9
17147,"2013",7.2
17147,"2014",5.6
17147,"2015",5.1
17149,"2007",4.5
17149,"2008",5.8
17149,"2009",8.1
17149,"2010",8.9
17149,"2011",8.0
17149,"2012",7.5
17149,"2013",7.5
17149,"2014",5.7
17149,"2015",5.2
17151,"2007",6.9
17151,"2008",8.3
17151,"2009",10.4
17151,"2010",9.8
17151,"2011",9.2
17151,"2012",8.5
17151,"2013",9.1
17151,"2014",8.1
17151,"2015",7.0
17153,"2007",7.1
17153,"2008",9.2
17153,"2009",11.1
17153,"2010",12.3
17153,"2011",11.9
17153,"2012",11.2
17153,"2013",12.5
17153,"2014",10.3
17153,"2015",9.0
17155,"2007",5.7
17155,"2008",7.0
17155,"2009",13.6
17155,"2010",12.0
17155,"2011",10.3
17155,"2012",9.3
17155,"2013",10.1
17155,"2014",7.7
17155,"2015",6.4
17157,"2007",5.2
17157,"2008",6.5
17157,"2009",9.2
17157,"2010",8.8
17157,"2011",8.3
17157,"2012",8.3
17157,"2013",8.4
17157,"2014",6.6
17157,"2015",5.5
17159,"2007",4.7
17159,"2008",6.4
17159,"2009",10.1
17159,"2010",8.9
17159,"2011",8.2
17159,"2012",8.0
17159,"2013",8.4
17159,"2014",6.4
17159,"2015",6.0
17161,"2007",4.5
17161,"2008",5.5
17161,"2009",9.2
17161,"2010",9.5
17161,"2011",8.5
17161,"2012",8.0
17161,"2013",8.4
17161,"2014",7.0
17161,"2015",6.5
17163,"2007",6.1
17163,"2008",7.5
17163,"2009",10.9
17163,"2010",10.3
17163,"2011",9.8
17163,"2012",9.5
17163,"2013",9.9
17163,"2014",7.8
17163,"2015",6.6
17165,"2007",6.4
17165,"2008",8.0
17165,"2009",9.9
17165,"2010",10.2
17165,"2011",9.5
17165,"2012",9.0
17165,"2013",10.6
17165,"2014",8.1
17165,"2015",7.7
17167,"2007",4.4
17167,"2008",5.6
17167,"2009",7.5
17167,"2010",7.7
17167,"2011",7.4
17167,"2012",7.2
17167,"2013",7.4
17167,"2014",5.9
17167,"2015",5.3
17169,"2007",4.0
17169,"2008",5.1
17169,"2009",6.7
17169,"2010",8.2
17169,"2011",8.0
17169,"2012",7.8
17169,"2013",8.2
17169,"2014",6.6
17169,"2015",5.9
17171,"2007",5.1
17171,"2008",5.9
17171,"2009",7.8
17171,"2010",8.6
17171,"2011",8.1
17171,"2012",8.5
17171,"2013",8.8
17171,"2014",6.6
17171,"2015",5.8
17173,"2007",4.8
17173,"2008",6.5
17173,"2009",9.8
17173,"2010",9.8
17173,"2011",9.1
17173,"2012",8.5
17173,"2013",8.8
17173,"2014",6.7
17173,"2015",6.0
17175,"2007",5.1
17175,"2008",6.3
17175,"2009",10.4
17175,"2010",9.5
17175,"2011",8.6
17175,"2012",7.9
17175,"2013",9.4
17175,"2014",7.4
17175,"2015",6.6
17177,"2007",5.1
17177,"2008",6.7
17177,"2009",11.4
17177,"2010",11.1
17177,"2011",9.8
17177,"2012",9.0
17177,"2013",9.5
17177,"2014",7.3
17177,"2015",6.7
17179,"2007",4.2
17179,"2008",5.2
17179,"2009",10.5
17179,"2010",9.9
17179,"2011",8.3
17179,"2012",7.4
17179,"2013",8.7
17179,"2014",6.7
17179,"2015",6.3
17181,"2007",6.8
17181,"2008",8.5
17181,"2009",11.2
17181,"2010",11.9
17181,"2011",11.6
17181,"2012",10.8
17181,"2013",11.2
17181,"2014",8.7
17181,"2015",7.8
17183,"2007",6.1
17183,"2008",7.7
17183,"2009",11.5
17183,"2010",11.4
17183,"2011",9.9
17183,"2012",9.2
17183,"2013",10.6
17183,"2014",8.4
17183,"2015",7.1
17185,"2007",5.4
17185,"2008",7.2
17185,"2009",10.4
17185,"2010",9.8
17185,"2011",9.0
17185,"2012",8.0
17185,"2013",7.7
17185,"2014",5.9
17185,"2015",5.7
17187,"2007",4.4
17187,"2008",5.6
17187,"2009",7.5
17187,"2010",7.8
17187,"2011",7.3
17187,"2012",7.1
17187,"2013",7.4
17187,"2014",5.8
17187,"2015",5.4
17189,"2007",4.5
17189,"2008",5.9
17189,"2009",8.1
17189,"2010",7.2
17189,"2011",6.6
17189,"2012",6.3
17189,"2013",6.3
17189,"2014",4.7
17189,"2015",3.9
17191,"2007",4.7
17191,"2008",6.3
17191,"2009",10.0
17191,"2010",9.0
17191,"2011",8.1
17191,"2012",7.7
17191,"2013",7.8
17191,"2014",6.5
17191,"2015",7.0
17193,"2007",5.1
17193,"2008",6.3
17193,"2009",8.6
17193,"2010",8.5
17193,"2011",7.9
17193,"2012",7.5
17193,"2013",7.8
17193,"2014",5.9
17193,"2015",5.8
17195,"2007",5.3
17195,"2008",6.7
17195,"2009",10.4
17195,"2010",10.3
17195,"2011",9.5
17195,"2012",8.7
17195,"2013",8.8
17195,"2014",6.9
17195,"2015",6.3
17197,"2007",4.8
17197,"2008",6.1
17197,"2009",10.3
17197,"2010",11.1
